	CHNL_k1500-2024	ENERGY_k1500-2024	COUNTS_k1500-2024
1176	1176	1531.51630	46
1177	1177	1532.80738	44
1178	1178	1534.09845	48
1179	1179	1535.38953	54
1180	1180	1536.68060	49
1181	1181	1537.97168	46
1182	1182	1539.26275	53
1183	1183	1540.55383	60
1184	1184	1541.84490	48
1185	1185	1543.13598	49
1186	1186	1544.42705	44
1187	1187	1545.71813	49
1188	1188	1547.00920	50
1189	1189	1548.30028	50
1190	1190	1549.59135	46
1191	1191	1550.88243	38
1192	1192	1552.17350	56
1193	1193	1553.46458	47
1194	1194	1554.75565	49
1195	1195	1556.04673	56
1196	1196	1557.33781	54
1197	1197	1558.62888	49
1198	1198	1559.91996	46
1199	1199	1561.21103	53
1200	1200	1562.50211	51
1201	1201	1563.79318	52
1202	1202	1565.08426	42
1203	1203	1566.37533	53
1204	1204	1567.66641	26
1205	1205	1568.95748	35
1206	1206	1570.24856	53
1207	1207	1571.53963	34
1208	1208	1572.83071	33
1209	1209	1574.12178	68
1210	1210	1575.41286	61
1211	1211	1576.70393	56
1212	1212	1577.99501	51
1213	1213	1579.28608	53
1214	1214	1580.57716	43
1215	1215	1581.86823	57
1216	1216	1583.15931	46
1217	1217	1584.45038	42
1218	1218	1585.74146	52
1219	1219	1587.03254	48
1220	1220	1588.32361	49
1221	1221	1589.61469	44
1222	1222	1590.90576	42
1223	1223	1592.19684	38
1224	1224	1593.48791	51
1225	1225	1594.77899	51
1226	1226	1596.07006	29
1227	1227	1597.36114	46
1228	1228	1598.65221	49
1229	1229	1599.94329	45
1230	1230	1601.23436	52
1231	1231	1602.52544	54
1232	1232	1603.81651	50
1233	1233	1605.10759	50
1234	1234	1606.39866	40
1235	1235	1607.68974	55
1236	1236	1608.98081	66
1237	1237	1610.27189	56
1238	1238	1611.56296	49
1239	1239	1612.85404	56
1240	1240	1614.14512	51
1241	1241	1615.43619	54
1242	1242	1616.72727	58
1243	1243	1618.01834	40
1244	1244	1619.30942	45
1245	1245	1620.60049	60
1246	1246	1621.89157	57
1247	1247	1623.18264	59
1248	1248	1624.47372	48
1249	1249	1625.76479	48
1250	1250	1627.05587	52
1251	1251	1628.34694	46
1252	1252	1629.63802	62
1253	1253	1630.92909	56
1254	1254	1632.22017	72
1255	1255	1633.51124	55
1256	1256	1634.80232	61
1257	1257	1636.09339	53
1258	1258	1637.38447	56
1259	1259	1638.67554	53
1260	1260	1639.96662	57
1261	1261	1641.25770	75
1262	1262	1642.54877	58
1263	1263	1643.83985	55
1264	1264	1645.13092	53
1265	1265	1646.42200	44
1266	1266	1647.71307	55
1267	1267	1649.00415	55
1268	1268	1650.29522	58
1269	1269	1651.58630	63
1270	1270	1652.87737	69
1271	1271	1654.16845	69
1272	1272	1655.45952	69
1273	1273	1656.75060	51
1274	1274	1658.04167	58
1275	1275	1659.33275	48
1276	1276	1660.62382	43
1277	1277	1661.91490	57
1278	1278	1663.20597	57
1279	1279	1664.49705	49
1280	1280	1665.78812	60
1281	1281	1667.07920	44
1282	1282	1668.37027	49
1283	1283	1669.66135	56
1284	1284	1670.95243	46
1285	1285	1672.24350	55
1286	1286	1673.53458	50
1287	1287	1674.82565	42
1288	1288	1676.11673	59
1289	1289	1677.40780	59
1290	1290	1678.69888	55
1291	1291	1679.98995	62
1292	1292	1681.28103	58
1293	1293	1682.57210	55
1294	1294	1683.86318	46
1295	1295	1685.15425	46
1296	1296	1686.44533	50
1297	1297	1687.73640	53
1298	1298	1689.02748	56
1299	1299	1690.31855	49
1300	1300	1691.60963	31
1301	1301	1692.90070	54
1302	1302	1694.19178	52
1303	1303	1695.48285	51
1304	1304	1696.77393	58
1305	1305	1698.06501	50
1306	1306	1699.35608	38
1307	1307	1700.64716	54
1308	1308	1701.93823	54
1309	1309	1703.22931	52
1310	1310	1704.52038	40
1311	1311	1705.81146	38
1312	1312	1707.10253	35
1313	1313	1708.39361	36
1314	1314	1709.68468	55
1315	1315	1710.97576	45
1316	1316	1712.26683	40
1317	1317	1713.55791	54
1318	1318	1714.84898	46
1319	1319	1716.14006	41
1320	1320	1717.43113	39
1321	1321	1718.72221	39
1322	1322	1720.01328	50
1323	1323	1721.30436	33
1324	1324	1722.59543	40
1325	1325	1723.88651	47
1326	1326	1725.17758	46
1327	1327	1726.46866	40
1328	1328	1727.75974	48
1329	1329	1729.05081	46
1330	1330	1730.34189	37
1331	1331	1731.63296	31
1332	1332	1732.92404	44
1333	1333	1734.21511	47
1334	1334	1735.50619	36
1335	1335	1736.79726	40
1336	1336	1738.08834	35
1337	1337	1739.37941	35
1338	1338	1740.67049	44
1339	1339	1741.96156	32
1340	1340	1743.25264	41
1341	1341	1744.54371	46
1342	1342	1745.83479	40
1343	1343	1747.12586	60
1344	1344	1748.41694	31
1345	1345	1749.70801	40
1346	1346	1750.99909	43
1347	1347	1752.29016	46
1348	1348	1753.58124	37
1349	1349	1754.87232	48
1350	1350	1756.16339	48
1351	1351	1757.45447	36
1352	1352	1758.74554	32
1353	1353	1760.03662	41
1354	1354	1761.32769	42
1355	1355	1762.61877	38
1356	1356	1763.90984	40
1357	1357	1765.20092	31
1358	1358	1766.49199	44
1359	1359	1767.78307	38
1360	1360	1769.07414	30
1361	1361	1770.36522	35
1362	1362	1771.65629	40
1363	1363	1772.94737	23
1364	1364	1774.23844	49
1365	1365	1775.52952	42
1366	1366	1776.82059	49
1367	1367	1778.11167	24
1368	1368	1779.40274	48
1369	1369	1780.69382	31
1370	1370	1781.98490	35
1371	1371	1783.27597	37
1372	1372	1784.56705	47
1373	1373	1785.85812	48
1374	1374	1787.14920	40
1375	1375	1788.44027	49
1376	1376	1789.73135	27
1377	1377	1791.02242	37
1378	1378	1792.31350	41
1379	1379	1793.60457	41
1380	1380	1794.89565	39
1381	1381	1796.18672	37
1382	1382	1797.47780	45
1383	1383	1798.76887	36
1384	1384	1800.05995	42
1385	1385	1801.35102	32
1386	1386	1802.64210	37
1387	1387	1803.93317	34
1388	1388	1805.22425	39
1389	1389	1806.51532	31
1390	1390	1807.80640	38
1391	1391	1809.09747	32
1392	1392	1810.38855	39
1393	1393	1811.67963	38
1394	1394	1812.97070	38
1395	1395	1814.26178	32
1396	1396	1815.55285	39
1397	1397	1816.84393	30
1398	1398	1818.13500	29
1399	1399	1819.42608	45
1400	1400	1820.71715	44
1401	1401	1822.00823	32
1402	1402	1823.29930	53
1403	1403	1824.59038	38
1404	1404	1825.88145	32
1405	1405	1827.17253	31
1406	1406	1828.46360	38
1407	1407	1829.75468	34
1408	1408	1831.04575	43
1409	1409	1832.33683	48
1410	1410	1833.62790	42
1411	1411	1834.91898	35
1412	1412	1836.21005	39
1413	1413	1837.50113	42
1414	1414	1838.79221	33
1415	1415	1840.08328	39
1416	1416	1841.37436	38
1417	1417	1842.66543	49
1418	1418	1843.95651	37
1419	1419	1845.24758	38
1420	1420	1846.53866	35
1421	1421	1847.82973	39
1422	1422	1849.12081	45
1423	1423	1850.41188	42
1424	1424	1851.70296	30
1425	1425	1852.99403	40
1426	1426	1854.28511	46
1427	1427	1855.57618	46
1428	1428	1856.86726	32
1429	1429	1858.15833	41
1430	1430	1859.44941	37
1431	1431	1860.74048	27
1432	1432	1862.03156	43
1433	1433	1863.32263	30
1434	1434	1864.61371	30
1435	1435	1865.90479	43
1436	1436	1867.19586	33
1437	1437	1868.48694	37
1438	1438	1869.77801	40
1439	1439	1871.06909	28
1440	1440	1872.36016	44
1441	1441	1873.65124	41
1442	1442	1874.94231	32
1443	1443	1876.23339	45
1444	1444	1877.52446	37
1445	1445	1878.81554	43
1446	1446	1880.10661	39
1447	1447	1881.39769	45
1448	1448	1882.68876	41
1449	1449	1883.97984	27
1450	1450	1885.27091	28
1451	1451	1886.56199	46
1452	1452	1887.85306	46
1453	1453	1889.14414	42
1454	1454	1890.43521	31
1455	1455	1891.72629	34
1456	1456	1893.01736	43
1457	1457	1894.30844	45
1458	1458	1895.59952	37
1459	1459	1896.89059	31
1460	1460	1898.18167	42
1461	1461	1899.47274	27
1462	1462	1900.76382	36
1463	1463	1902.05489	46
1464	1464	1903.34597	52
1465	1465	1904.63704	37
1466	1466	1905.92812	40
1467	1467	1907.21919	39
1468	1468	1908.51027	44
1469	1469	1909.80134	37
1470	1470	1911.09242	48
1471	1471	1912.38349	28
1472	1472	1913.67457	35
1473	1473	1914.96564	40
1474	1474	1916.25672	41
1475	1475	1917.54779	34
1476	1476	1918.83887	53
1477	1477	1920.12994	35
1478	1478	1921.42102	30
1479	1479	1922.71210	21
1480	1480	1924.00317	42
1481	1481	1925.29425	42
1482	1482	1926.58532	32
1483	1483	1927.87640	43
1484	1484	1929.16747	39
1485	1485	1930.45855	44
1486	1486	1931.74962	35
1487	1487	1933.04070	31
1488	1488	1934.33177	42
1489	1489	1935.62285	34
1490	1490	1936.91392	42
1491	1491	1938.20500	33
1492	1492	1939.49607	39
1493	1493	1940.78715	39
1494	1494	1942.07822	37
1495	1495	1943.36930	27
1496	1496	1944.66037	26
1497	1497	1945.95145	33
1498	1498	1947.24252	30
1499	1499	1948.53360	43
1500	1500	1949.82468	23
1501	1501	1951.11575	35
1502	1502	1952.40683	20
1503	1503	1953.69790	36
1504	1504	1954.98898	31
1505	1505	1956.28005	38
1506	1506	1957.57113	39
1507	1507	1958.86220	33
1508	1508	1960.15328	28
1509	1509	1961.44435	32
1510	1510	1962.73543	33
1511	1511	1964.02650	34
1512	1512	1965.31758	35
1513	1513	1966.60865	40
1514	1514	1967.89973	44
1515	1515	1969.19080	19
1516	1516	1970.48188	45
1517	1517	1971.77295	24
1518	1518	1973.06403	37
1519	1519	1974.35510	36
1520	1520	1975.64618	33
1521	1521	1976.93725	38
1522	1522	1978.22833	37
1523	1523	1979.51941	31
1524	1524	1980.81048	32
1525	1525	1982.10156	25
1526	1526	1983.39263	37
1527	1527	1984.68371	25
1528	1528	1985.97478	36
1529	1529	1987.26586	50
1530	1530	1988.55693	43
1531	1531	1989.84801	43
1532	1532	1991.13908	40
1533	1533	1992.43016	41
1534	1534	1993.72123	36
1535	1535	1995.01231	29
1536	1536	1996.30338	34
1537	1537	1997.59446	38
1538	1538	1998.88553	33
1539	1539	2000.17661	30
1540	1540	2001.46768	47
1541	1541	2002.75876	48
1542	1542	2004.04983	38
1543	1543	2005.34091	24
1544	1544	2006.63199	39
1545	1545	2007.92306	39
1546	1546	2009.21414	35
1547	1547	2010.50521	30
1548	1548	2011.79629	37
1549	1549	2013.08736	36
1550	1550	2014.37844	26
1551	1551	2015.66951	41
1552	1552	2016.96059	33
1553	1553	2018.25166	20
1554	1554	2019.54274	29
1555	1555	2020.83381	20
1556	1556	2022.12489	35
1557	1557	2023.41596	35
1558	1558	2024.70704	35
1559	1559	2025.99811	33
1560	1560	2027.28919	41
1561	1561	2028.58026	32
1562	1562	2029.87134	23
1563	1563	2031.16241	37
1564	1564	2032.45349	26
1565	1565	2033.74456	41
1566	1566	2035.03564	24
1567	1567	2036.32672	20
1568	1568	2037.61779	25
1569	1569	2038.90887	24
1570	1570	2040.19994	45
1571	1571	2041.49102	28
1572	1572	2042.78209	40
1573	1573	2044.07317	43
1574	1574	2045.36424	23
1575	1575	2046.65532	34
1576	1576	2047.94639	37
1577	1577	2049.23747	21
1578	1578	2050.52854	36
1579	1579	2051.81962	42
1580	1580	2053.11069	31
1581	1581	2054.40177	32
1582	1582	2055.69284	36
1583	1583	2056.98392	27
1584	1584	2058.27499	32
1585	1585	2059.56607	31
1586	1586	2060.85714	46
1587	1587	2062.14822	38
1588	1588	2063.43930	35
1589	1589	2064.73037	46
1590	1590	2066.02145	34
1591	1591	2067.31252	30
1592	1592	2068.60360	34
1593	1593	2069.89467	30
1594	1594	2071.18575	39
1595	1595	2072.47682	42
1596	1596	2073.76790	34
1597	1597	2075.05897	42
1598	1598	2076.35005	30
1599	1599	2077.64112	37
1600	1600	2078.93220	33
1601	1601	2080.22327	36
1602	1602	2081.51435	23
1603	1603	2082.80542	26
1604	1604	2084.09650	27
1605	1605	2085.38757	36
1606	1606	2086.67865	36
1607	1607	2087.96972	33
1608	1608	2089.26080	32
1609	1609	2090.55188	28
1610	1610	2091.84295	45
1611	1611	2093.13403	24
1612	1612	2094.42510	24
1613	1613	2095.71618	27
1614	1614	2097.00725	32
1615	1615	2098.29833	35
1616	1616	2099.58940	39
1617	1617	2100.88048	27
1618	1618	2102.17155	34
1619	1619	2103.46263	33
1620	1620	2104.75370	26
1621	1621	2106.04478	40
1622	1622	2107.33585	35
1623	1623	2108.62693	41
1624	1624	2109.91800	29
1625	1625	2111.20908	31
1626	1626	2112.50015	34
1627	1627	2113.79123	27
1628	1628	2115.08230	23
1629	1629	2116.37338	41
1630	1630	2117.66445	27
1631	1631	2118.95553	36
1632	1632	2120.24661	38
1633	1633	2121.53768	31
1634	1634	2122.82876	41
1635	1635	2124.11983	29
1636	1636	2125.41091	30
1637	1637	2126.70198	38
1638	1638	2127.99306	38
1639	1639	2129.28413	26
1640	1640	2130.57521	35
1641	1641	2131.86628	28
1642	1642	2133.15736	32
1643	1643	2134.44843	35
1644	1644	2135.73951	33
1645	1645	2137.03058	26
1646	1646	2138.32166	35
1647	1647	2139.61273	41
1648	1648	2140.90381	20
1649	1649	2142.19488	34
1650	1650	2143.48596	41
1651	1651	2144.77703	19
1652	1652	2146.06811	29
1653	1653	2147.35919	44
1654	1654	2148.65026	28
1655	1655	2149.94134	27
1656	1656	2151.23241	25
1657	1657	2152.52349	37
1658	1658	2153.81456	24
1659	1659	2155.10564	36
1660	1660	2156.39671	31
1661	1661	2157.68779	25
1662	1662	2158.97886	32
1663	1663	2160.26994	39
1664	1664	2161.56101	27
1665	1665	2162.85209	37
1666	1666	2164.14316	28
1667	1667	2165.43424	29
1668	1668	2166.72531	32
1669	1669	2168.01639	31
1670	1670	2169.30746	25
1671	1671	2170.59854	32
1672	1672	2171.88961	42
1673	1673	2173.18069	33
1674	1674	2174.47177	36
1675	1675	2175.76284	31
1676	1676	2177.05392	30
1677	1677	2178.34499	29
1678	1678	2179.63607	32
1679	1679	2180.92714	28
1680	1680	2182.21822	35
1681	1681	2183.50929	33
1682	1682	2184.80037	32
1683	1683	2186.09144	32
1684	1684	2187.38252	28
1685	1685	2188.67359	33
1686	1686	2189.96467	40
1687	1687	2191.25574	31
1688	1688	2192.54682	32
1689	1689	2193.83789	35
1690	1690	2195.12897	26
1691	1691	2196.42004	40
1692	1692	2197.71112	26
1693	1693	2199.00219	40
1694	1694	2200.29327	36
1695	1695	2201.58434	29
1696	1696	2202.87542	31
1697	1697	2204.16650	29
1698	1698	2205.45757	19
1699	1699	2206.74865	33
1700	1700	2208.03972	24
1701	1701	2209.33080	30
1702	1702	2210.62187	30
1703	1703	2211.91295	42
1704	1704	2213.20402	37
1705	1705	2214.49510	35
1706	1706	2215.78617	27
1707	1707	2217.07725	36
1708	1708	2218.36832	34
1709	1709	2219.65940	21
1710	1710	2220.95047	26
1711	1711	2222.24155	20
1712	1712	2223.53262	25
1713	1713	2224.82370	38
1714	1714	2226.11477	36
1715	1715	2227.40585	23
1716	1716	2228.69692	26
1717	1717	2229.98800	38
1718	1718	2231.27908	29
1719	1719	2232.57015	30
1720	1720	2233.86123	32
1721	1721	2235.15230	32
1722	1722	2236.44338	27
1723	1723	2237.73445	27
1724	1724	2239.02553	30
1725	1725	2240.31660	27
1726	1726	2241.60768	40
1727	1727	2242.89875	32
1728	1728	2244.18983	27
1729	1729	2245.48090	33
1730	1730	2246.77198	28
1731	1731	2248.06305	26
1732	1732	2249.35413	24
1733	1733	2250.64520	29
1734	1734	2251.93628	29
1735	1735	2253.22735	28
1736	1736	2254.51843	22
1737	1737	2255.80950	35
1738	1738	2257.10058	29
1739	1739	2258.39165	32
1740	1740	2259.68273	27
1741	1741	2260.97381	31
1742	1742	2262.26488	23
1743	1743	2263.55596	27
1744	1744	2264.84703	35
1745	1745	2266.13811	28
1746	1746	2267.42918	24
1747	1747	2268.72026	32
1748	1748	2270.01133	29
1749	1749	2271.30241	24
1750	1750	2272.59348	34
1751	1751	2273.88456	19
1752	1752	2275.17563	24
1753	1753	2276.46671	26
1754	1754	2277.75778	30
1755	1755	2279.04886	30
1756	1756	2280.33993	19
1757	1757	2281.63101	28
1758	1758	2282.92208	28
1759	1759	2284.21316	27
1760	1760	2285.50423	28
1761	1761	2286.79531	33
1762	1762	2288.08639	36
1763	1763	2289.37746	27
1764	1764	2290.66854	27
1765	1765	2291.95961	27
1766	1766	2293.25069	32
1767	1767	2294.54176	26
1768	1768	2295.83284	23
1769	1769	2297.12391	40
1770	1770	2298.41499	18
1771	1771	2299.70606	27
1772	1772	2300.99714	21
1773	1773	2302.28821	30
1774	1774	2303.57929	31
1775	1775	2304.87036	26
1776	1776	2306.16144	29
1777	1777	2307.45251	26
1778	1778	2308.74359	37
1779	1779	2310.03466	31
1780	1780	2311.32574	31
1781	1781	2312.61681	28
1782	1782	2313.90789	41
1783	1783	2315.19897	32
1784	1784	2316.49004	20
1785	1785	2317.78112	27
1786	1786	2319.07219	21
1787	1787	2320.36327	18
1788	1788	2321.65434	30
1789	1789	2322.94542	24
1790	1790	2324.23649	19
1791	1791	2325.52757	35
1792	1792	2326.81864	42
1793	1793	2328.10972	34
1794	1794	2329.40079	37
1795	1795	2330.69187	30
1796	1796	2331.98294	27
1797	1797	2333.27402	26
1798	1798	2334.56509	23
1799	1799	2335.85617	22
1800	1800	2337.14724	37
1801	1801	2338.43832	26
1802	1802	2339.72939	27
1803	1803	2341.02047	26
1804	1804	2342.31154	26
1805	1805	2343.60262	23
1806	1806	2344.89370	31
1807	1807	2346.18477	24
1808	1808	2347.47585	34
1809	1809	2348.76692	30
1810	1810	2350.05800	17
1811	1811	2351.34907	31
1812	1812	2352.64015	29
1813	1813	2353.93122	22
1814	1814	2355.22230	31
1815	1815	2356.51337	34
1816	1816	2357.80445	25
1817	1817	2359.09552	32
1818	1818	2360.38660	34
1819	1819	2361.67767	29
1820	1820	2362.96875	26
1821	1821	2364.25982	29
1822	1822	2365.55090	34
1823	1823	2366.84197	29
1824	1824	2368.13305	27
1825	1825	2369.42412	22
1826	1826	2370.71520	31
1827	1827	2372.00628	23
1828	1828	2373.29735	29
1829	1829	2374.58843	25
1830	1830	2375.87950	30
1831	1831	2377.17058	29
1832	1832	2378.46165	28
1833	1833	2379.75273	40
1834	1834	2381.04380	28
1835	1835	2382.33488	31
1836	1836	2383.62595	34
1837	1837	2384.91703	26
1838	1838	2386.20810	26
1839	1839	2387.49918	36
1840	1840	2388.79025	32
1841	1841	2390.08133	37
1842	1842	2391.37240	27
1843	1843	2392.66348	28
1844	1844	2393.95455	23
1845	1845	2395.24563	30
1846	1846	2396.53670	33
1847	1847	2397.82778	27
1848	1848	2399.11886	31
1849	1849	2400.40993	31
1850	1850	2401.70101	35
1851	1851	2402.99208	34
1852	1852	2404.28316	32
1853	1853	2405.57423	25
1854	1854	2406.86531	28
1855	1855	2408.15638	28
1856	1856	2409.44746	20
1857	1857	2410.73853	31
1858	1858	2412.02961	32
1859	1859	2413.32068	29
1860	1860	2414.61176	32
1861	1861	2415.90283	20
1862	1862	2417.19391	31
1863	1863	2418.48498	25
1864	1864	2419.77606	23
1865	1865	2421.06713	27
1866	1866	2422.35821	22
1867	1867	2423.64928	29
1868	1868	2424.94036	31
1869	1869	2426.23143	29
1870	1870	2427.52251	34
1871	1871	2428.81359	28
1872	1872	2430.10466	26
1873	1873	2431.39574	36
1874	1874	2432.68681	35
1875	1875	2433.97789	32
1876	1876	2435.26896	34
1877	1877	2436.56004	29
1878	1878	2437.85111	41
1879	1879	2439.14219	36
1880	1880	2440.43326	41
1881	1881	2441.72434	35
1882	1882	2443.01541	34
1883	1883	2444.30649	32
1884	1884	2445.59756	34
1885	1885	2446.88864	35
1886	1886	2448.17971	31
1887	1887	2449.47079	36
1888	1888	2450.76186	31
1889	1889	2452.05294	31
1890	1890	2453.34401	54
1891	1891	2454.63509	40
1892	1892	2455.92617	32
1893	1893	2457.21724	28
1894	1894	2458.50832	47
1895	1895	2459.79939	34
1896	1896	2461.09047	33
1897	1897	2462.38154	46
1898	1898	2463.67262	35
1899	1899	2464.96369	31
1900	1900	2466.25477	40
1901	1901	2467.54584	33
1902	1902	2468.83692	46
1903	1903	2470.12799	31
1904	1904	2471.41907	32
1905	1905	2472.71014	26
1906	1906	2474.00122	41
1907	1907	2475.29229	30
1908	1908	2476.58337	29
1909	1909	2477.87444	33
1910	1910	2479.16552	42
1911	1911	2480.45659	36
1912	1912	2481.74767	32
1913	1913	2483.03874	43
1914	1914	2484.32982	34
1915	1915	2485.62090	38
1916	1916	2486.91197	25
1917	1917	2488.20305	31
1918	1918	2489.49412	24
1919	1919	2490.78520	30
1920	1920	2492.07627	38
1921	1921	2493.36735	32
1922	1922	2494.65842	23
1923	1923	2495.94950	27
1924	1924	2497.24057	27
1925	1925	2498.53165	29
1926	1926	2499.82272	27
1927	1927	2501.11380	31
1928	1928	2502.40487	27
1929	1929	2503.69595	29
1930	1930	2504.98702	26
1931	1931	2506.27810	30
1932	1932	2507.56917	25
1933	1933	2508.86025	23
1934	1934	2510.15132	27
1935	1935	2511.44240	26
1936	1936	2512.73348	31
1937	1937	2514.02455	39
1938	1938	2515.31563	36
1939	1939	2516.60670	27
1940	1940	2517.89778	24
1941	1941	2519.18885	23
1942	1942	2520.47993	10
1943	1943	2521.77100	33
1944	1944	2523.06208	25
1945	1945	2524.35315	20
1946	1946	2525.64423	20
1947	1947	2526.93530	25
1948	1948	2528.22638	25
1949	1949	2529.51745	17
1950	1950	2530.80853	30
1951	1951	2532.09960	34
1952	1952	2533.39068	27
1953	1953	2534.68175	24
1954	1954	2535.97283	29
1955	1955	2537.26390	24
1956	1956	2538.55498	35
1957	1957	2539.84606	22
1958	1958	2541.13713	19
1959	1959	2542.42821	16
1960	1960	2543.71928	25
1961	1961	2545.01036	27
1962	1962	2546.30143	27
1963	1963	2547.59251	31
1964	1964	2548.88358	30
1965	1965	2550.17466	30
1966	1966	2551.46573	28
1967	1967	2552.75681	34
1968	1968	2554.04788	28
1969	1969	2555.33896	22
1970	1970	2556.63003	25
1971	1971	2557.92111	24
1972	1972	2559.21218	24
1973	1973	2560.50326	27
1974	1974	2561.79433	20
1975	1975	2563.08541	32
1976	1976	2564.37648	27
1977	1977	2565.66756	30
1978	1978	2566.95863	31
1979	1979	2568.24971	32
1980	1980	2569.54079	32
1981	1981	2570.83186	26
1982	1982	2572.12294	32
1983	1983	2573.41401	27
1984	1984	2574.70509	26
1985	1985	2575.99616	22
1986	1986	2577.28724	29
1987	1987	2578.57831	34
1988	1988	2579.86939	22
1989	1989	2581.16046	33
1990	1990	2582.45154	38
1991	1991	2583.74261	30
1992	1992	2585.03369	32
1993	1993	2586.32476	23
1994	1994	2587.61584	31
1995	1995	2588.90691	32
1996	1996	2590.19799	18
1997	1997	2591.48906	36
1998	1998	2592.78014	33
1999	1999	2594.07121	32
2000	2000	2595.36229	25
2001	2001	2596.65337	25
2002	2002	2597.94444	24
2003	2003	2599.23552	19
2004	2004	2600.52659	31
2005	2005	2601.81767	29
2006	2006	2603.10874	31
2007	2007	2604.39982	22
2008	2008	2605.69089	33
2009	2009	2606.98197	39
2010	2010	2608.27304	29
2011	2011	2609.56412	24
2012	2012	2610.85519	31
2013	2013	2612.14627	30
2014	2014	2613.43734	25
2015	2015	2614.72842	21
2016	2016	2616.01949	21
2017	2017	2617.31057	25
2018	2018	2618.60164	20
2019	2019	2619.89272	26
2020	2020	2621.18379	26
2021	2021	2622.47487	17
2022	2022	2623.76595	29
2023	2023	2625.05702	27
2024	2024	2626.34810	29
2025	2025	2627.63917	25
2026	2026	2628.93025	30
2027	2027	2630.22132	17
2028	2028	2631.51240	27
2029	2029	2632.80347	21
2030	2030	2634.09455	20
2031	2031	2635.38562	27
2032	2032	2636.67670	24
2033	2033	2637.96777	32
2034	2034	2639.25885	15
2035	2035	2640.54992	32
2036	2036	2641.84100	24
2037	2037	2643.13207	29
2038	2038	2644.42315	27
2039	2039	2645.71422	27
2040	2040	2647.00530	24
2041	2041	2648.29637	25
2042	2042	2649.58745	26
2043	2043	2650.87852	35
2044	2044	2652.16960	32
2045	2045	2653.46068	39
2046	2046	2654.75175	31
2047	2047	2656.04283	27
2048	2048	2657.33390	31
